sõnu uudises,esimene isik,negatiivsus,kordaja,positiivsus,väljaanne,link
217,2,4,2.76,2,Telegram,https://www.telegram.ee/maailm/suurbritannias-protestiti-droonide-vastu
145,3,1,2.76,2,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/venemaa-konstitutsiooniparanduste-elektroonilist-kaughaaletust-tabasid-kohe-torked-mida-selgitati-ulekoormusega?id=90271049
217,1,5,2.76,0,Telegram,https://www.telegram.ee/maailm/obama-ja-putin-on-ametlikult-tulis
619,2,15,2.75,31,Uued Uudised,https://uueduudised.ee/uudis/maailm/professor-kari-uusikyla-nuudisuhiskonna-olemusest/
582,3,13,2.75,26,Telegram,https://www.telegram.ee/arvamus/ege-hirve-ettepanek-kuidas-vabastada-riigikogu-erakondadest-ja-anda-tagasi-inimestele
546,14,1,2.75,25,Telegram,https://www.telegram.ee/eesti/paides-korraldatakse-eesti-esimene-arvamusfestival
799,5,17,2.75,20,Uued Uudised,https://uueduudised.ee/uudis/maailm/koroonaviirus-rasib-pohjamaade-migrandikogukondi-kus-on-siis-paljukiidetud-loimumine/
545,3,12,2.75,19,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/vene-riigiduumal-palutakse-tuhistada-mrp-hukkamoistmine-ja-balti-riikide-nsvl-ist-legitiimse-lahkumise-illusioon?id=90038169
472,11,2,2.75,18,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-president-kersti-kaljulaid-tre-raadios-elukvaliteedi-mottes-on-elu-tallinnast-valjaspool-pigem-parem?id=91059571
582,9,7,2.75,18,Uued Uudised,https://uueduudised.ee/arvamus/priit-tali-vilja-kiislerile-teie-suudistused-sobivad-kasutamiseks-ka-mistahes-suurema-meediamaja-kontekstis/
400,2,9,2.75,18,Telegram,https://www.telegram.ee/eesti/analuus-ttip-voib-seada-ohtu-euroopa-inimeste-tervise-ja-keskkonna
981,12,15,2.75,17,Uued Uudised,https://uueduudised.ee/majandus/ats-miller-energiamajanduse-voimalustest-mis-see-tegelikult-maksab/
291,3,5,2.75,11,Delfi,https://www.delfi.ee/news/paevauudised/krimi/ule-eestiline-uuring-koroonaviiruse-varjatud-levik-muudab-ettevaatusabinoud-hadavajalikuks?id=91278781
182,1,4,2.75,11,Uued Uudised,https://uueduudised.ee/uudis/maailm/tsehhi-suhtub-macroni-foderaalse-euroopa-propagandasse-negatiivselt/
363,5,5,2.75,8,Uued Uudised,https://uueduudised.ee/arvamus/repliik/arapanemine-ei-kao-kuhugi-isegi-kriisiolukorras/
255,5,2,2.75,8,Uued Uudised,https://uueduudised.ee/arvamus/repliik/tulevikku-hoides-lastetult/
182,4,1,2.75,7,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/leedus-koroonaviirusega-nakatunud-usbekid-ahvardasid-linna-peale-teisi-inimesi-nakatama-minna?id=90469801
218,1,5,2.75,7,Uued Uudised,https://uueduudised.ee/majandus/eesti-laenab-euroopa-noukogu-arengupangalt-vaikeettevotetele-ja-omavalitsustele-200-miljonit-eurot/
364,7,3,2.75,7,Uued Uudised,https://uueduudised.ee/uudis/eesti/konverents-analuusib-sisserande-moju-eestile-ja-euroopale/
182,2,3,2.75,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/eesti-erivaelased-alustasid-teenistust-malis?id=90467993
255,3,4,2.75,5,Telegram,https://www.telegram.ee/eesti/tulevikus-oskab-iga-eestlane-kitarri-mangida
400,3,8,2.75,4,Uued Uudised,https://uueduudised.ee/uudis/maailm/jutud-euroopasse-purgivate-migrantide-arvu-vahenemisest-on-puru-silma-ajamine-protsessid-toimuvad-teisi-kanaleid-pidi/
182,0,5,2.75,4,Uued Uudised,https://uueduudised.ee/uudis/eesti/kas-jalgimisuhiskond-kogub-tuure-lihula-juhtumist/
437,1,11,2.75,4,Telegram,https://www.telegram.ee/maailm/salavideod-paljastavad-karusloomafarmide-reaalsuse
109,1,2,2.75,3,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/video-koroonakriisis-venemaal-kogunes-voidupuha-oist-proovi-vaatama-hulk-inimesi?id=90207571
109,1,2,2.75,3,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/suurbritannias-sai-esimene-koroonavaktsiin-kasutusloa-ja-sustimine-algab-jargmisel-nadalal?id=91846634
109,0,3,2.75,2,Eesti Päevaleht,https://epl.delfi.ee/uudised/kopp-kopp-teile-on-pakk-postiga-narkootikumide-tellimine-on-viie-aastaga-viiekordistunud?id=90704461
182,0,5,2.75,2,Uued Uudised,https://uueduudised.ee/arvamus/absurd-kuubis-sotsist-roolijoodik-pidi-jaama-saladuseks-rahvuskonservatiivist-abipolitseinik-aga-sattus-siseuurimise-alla/
109,2,1,2.75,1,Uued Uudised,https://uueduudised.ee/uudis/eesti/kalle-grunthal-soovitab-terviseriski-tottu-paide-arvamusfestival-ara-jatta/
218,2,4,2.75,1,Telegram,https://www.telegram.ee/maailm/hiina-valitsuse-heaks-tootab-ule-2-miljoni-sotsiaalmeedia-jalgija
109,0,3,2.75,1,Uued Uudised,https://uueduudised.ee/uudis/eesti/pankurite-ja-riigikogu-opositsiooni-huve-esindav-kersti-kaljulaid-lukkas-pensioni-ii-samba-vabatahtlikuks-muutmise-eelnou-tagasi/
109,0,3,2.75,0,Telegram,https://www.telegram.ee/eesti/kaheksast-eesti-haiglast-kaob-oopaevane-kirurgia-ja-sunnitusabi
109,0,3,2.75,0,Delfi,https://www.delfi.ee/news/paevauudised/krimi/paev-liikluses-politsei-otsib-4-aastase-poisi-haiglasse-viinud-toukerattaonnetuse-pealtnagijaid?id=91521093
109,1,2,2.75,0,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/poolas-varastati-kalmistult-noukogude-marssali-ausammas-ja-voeti-sellel-pea-maha-asja-uurib-venemaa-saatkond?id=90608611
1861,27,24,2.74,35,Uued Uudised,https://uueduudised.ee/majandus/rail-baltic-kui-silmamoondus-ehk-lihtsad-arvud/
1096,10,20,2.74,26,Delfi,https://www.delfi.ee/news/paevauudised/usavalimised2020/usa-endised-luurajad-trump-ja-tema-advokaat-giuliani-on-vene-luure-suhtes-groteskselt-haavatavad-ja-arakasutatavad?id=91395327
474,4,9,2.74,25,Uued Uudised,https://uueduudised.ee/arvamus/repliik/reformierakond-esindab-eurolojaalset-sulasementaliteeti/
913,12,13,2.74,21,Uued Uudised,https://uueduudised.ee/uudis/maailm/sotside-vastu-puudub-kogu-maailmas-huvi/
877,9,15,2.74,20,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/mali-pealinn-langes-massavate-sodurite-kontrolli-alla-president-ja-peaminister-voeti-kinni-ja-sunniti-ametist-lahkuma?id=90777223
548,8,7,2.74,16,Uued Uudised,https://uueduudised.ee/arvamus/repliik/president-kaljulaidi-pidevad-digijutud-varjavad-seda-et-oma-ametis-on-ta-taielikult-porunud/
438,5,7,2.74,14,Uued Uudised,https://uueduudised.ee/uudis/eesti/kaja-kallas-valetab-peaprokurori-osas-kui-viitab-poliitilisele-otsusele/
329,4,5,2.74,11,Uued Uudised,https://uueduudised.ee/uudis/eesti/riigikontroll-meid-pole-umber-veenatud-oleme-endistel-seisukohtadel/
329,3,6,2.74,11,Uued Uudised,https://uueduudised.ee/uudis/ekre-toovoidud-troonivad-valitsuse-tippsaavutuste-seas/
766,4,17,2.74,10,Delfi,https://www.delfi.ee/news/paevauudised/eesti/graafik-oopaevaga-lisandus-37-koroonapositiivset-terviseamet-kanna-maski-valdi-reisimist-eelista-kaugtood?id=91316439
219,2,4,2.74,8,Delfi,https://www.delfi.ee/news/paevauudised/eesti/terviseamet-on-koormusega-hadas-vajatakse-juurde-koroonadetektiive?id=91695709
329,1,8,2.74,8,Uued Uudised,https://uueduudised.ee/uudis/maailm/poola-tahab-sooideoloogilise-istanbuli-konventsiooni-prugikasti-visata/
73,1,1,2.74,6,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/soome-peaministri-sonul-tuleks-toopaeva-pikkust-luhendada?id=90836097
584,8,8,2.74,5,Telegram,https://www.telegram.ee/toit-ja-tervis/neurokirurg-keemiapilvede-levitajad-peaks-vastutusele-votma
474,3,10,2.74,5,Telegram,https://www.telegram.ee/toit-ja-tervis/toksiinid-toiduahelas-mida-ookeane-reostav-plastprugi-kaladele-teeb
146,0,4,2.74,5,Telegram,https://www.telegram.ee/maailm/kumned-tuhanded-avaldasid-pariisis-homoabielude-vastu-meelt
475,5,8,2.74,5,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/videod-president-aljaksandr-lukasenka-kuulutati-valgevene-valimiste-voitjaks-suuremates-linnades-toimusid-protestid?id=90684641
146,1,3,2.74,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/sven-mikser-helme-intervjuu-oli-referendumieelse-vihkamiskampaania-avapauk?id=91384577
292,6,2,2.74,4,Uued Uudised,https://uueduudised.ee/uudis/eesti/raul-siem-astus-valiskaubandus-ja-infotehnoloogiaministri-ametisse/
146,2,2,2.74,3,Uued Uudised,https://uueduudised.ee/arvamus/repliik-kaja-kallas-eelistab-rehvivalikule-refivalikut-aga-vota-napust/
73,0,2,2.74,2,Eesti Päevaleht,https://epl.delfi.ee/valismaa/intervjuu-svjatlana-tsihhanovskaja-leedu-delfile-liidrite-korvaldamine-valgevene-protestiliikumist-ei-summuta-sest-see-organiseerub-ise?id=90991331
146,0,4,2.74,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/soomes-kasvas-covid-19-nakatunute-arv-viimase-oopaevaga-23-leedus-11-ja-latis-uhe-vorra?id=90095161
73,0,2,2.74,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/peruus-valiti-ametisse-juba-kolmas-president-vahem-kui-nadala-jooksul?id=91690411
292,4,4,2.74,1,Telegram,https://www.telegram.ee/maavaline/kuidas-lopeb-paikesesusteem
146,0,4,2.74,0,Delfi,https://www.delfi.ee/news/paevauudised/krimi/indias-soitis-lennuk-190-inimesega-pardal-maandumisrajalt-valja-teatatud-on-vahemalt-11-hukkunust?id=90676069
73,0,2,2.74,0,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/koroonaolukord-lahiriikides-venemaal-tousis-oopaevane-nakatunute-arv-ule-25-000?id=91752395
73,0,2,2.74,0,Delfi,https://www.delfi.ee/news/paevauudised/krimi/fotod-tallinna-parnu-ikla-maanteel-porkasid-kokku-kaks-soiduautot?id=90742277
1284,7,28,2.73,33,Telegram,https://www.telegram.ee/teadus-ja-tulevik/majanduse-kiirkursus-suured-muutused-ja-jatkusuutlikkus-v-osa
586,8,8,2.73,16,Telegram,https://www.telegram.ee/eesti/mahemaa-eesti-haaletas-brusselis-jalle-gm-maisi-kasvatamise-poolt
440,5,7,2.73,15,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/trumpi-usa-iseseisvuspaeva-tahistamise-plaanid-on-esile-kutsunud-ameerika-poliselanike-viha?id=90278181
183,5,0,2.73,12,Uued Uudised,https://uueduudised.ee/majandus/maaeluminister-arvo-aller-naeb-el-i-uhise-pollumajanduspoliitika-labiraakimistel-edasiminekut/
988,0,27,2.73,12,Delfi,https://www.delfi.ee/news/paevauudised/eesti/graafik-rekordilised-arvud-oopaevaga-lisandus-415-positiivset-koroonatesti-haiglas-183-inimest?id=91784091
366,5,5,2.73,11,Delfi,https://www.delfi.ee/news/paevauudised/eesti/erisaade-usa-senat-havitas-valitsuse-argumendid-ja-louis-freeh-tosiseltvoetavuse?id=90785975
439,3,9,2.73,10,Uued Uudised,https://uueduudised.ee/majandus/kas-eesti-oppis-eelmisest-kriisist-massiehitamise-kodulaenude-ja-soojaarvete-osas/
293,3,5,2.73,10,Ärileht,https://arileht.delfi.ee/news/uudised/ungari-ja-poola-vetostasid-euroopa-liidu-750-miljardi-euro-suuruse-koroonapandeemia-taastepaketi?id=91684497
293,2,6,2.73,9,Ärileht,https://arileht.delfi.ee/news/uudised/valitsus-kehtestab-25-septembrist-uleriigilise-oise-alkoholimuugi-keelu?id=91074909
366,4,6,2.73,9,Uued Uudised,https://uueduudised.ee/uudis/maailm/euroopa-liit-arutleb-juba-kuidas-minna-edasi-ilma-ungari-ja-poolata/
293,6,2,2.73,7,Delfi,https://www.delfi.ee/news/paevauudised/eesti/heanaaberlikkus-soomlaste-latlaste-ja-leedukatega-tagatakse-vastastikune-leevendus-karantiinikohustuse-kandjaile?id=91162617
549,2,13,2.73,7,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/video-itaalias-puhkesid-uute-koroonapiirangute-vastu-vagivaldsed-meeleavaldused?id=91479564
330,6,3,2.73,6,Telegram,https://www.telegram.ee/eesti/omavalitsused-kutsuvad-kampaaniaga-inimesi-maale-elama
183,4,1,2.73,6,Eesti Päevaleht,https://epl.delfi.ee/kultuur/eesti-kontsert-palub-tana-algaval-sugisesel-kontserdihooajal-siseruumes-maske-kanda?id=91142761
110,2,1,2.73,5,Eesti Päevaleht,https://epl.delfi.ee/valismaa/soti-valitsusjuht-tahab-iseseisvushaaletust-juba-jargmisel-aastal?id=91838161
110,0,3,2.73,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/eesti-toetab-koroonapuhanguga-kimpus-tsehhit-50-000-euroga?id=91587625
183,1,4,2.73,5,Telegram,https://www.telegram.ee/teadus-ja-tulevik/rosinad-kaitsevad-hambaaukude-eest
183,1,4,2.73,4,Eesti Päevaleht,https://epl.delfi.ee/uudised/abielupaar-renoveerib-metsa-rupes-vanu-klavereid?id=90999431
110,1,2,2.73,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/politsei-otsib-tartumaal-kadunud-53-aastast-andrest?id=90603377
183,2,3,2.73,3,Telegram,https://www.telegram.ee/teadus-ja-tulevik/roundup-kui-torje-on-ohtlikum-kui-kahjur
183,2,3,2.73,2,Eesti Päevaleht,https://epl.delfi.ee/kultuur/fotod-maailma-mottetuimad-riigid-said-teistkordselt-kaante-vahele?id=90463245
110,2,1,2.73,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/arkadi-popov-noustub-kriitikaga-kiirtestide-kohta-valitsuse-otsuse-taga-on-peale-arstide-arvamuse-ka-muud-argumendid?id=90155413
110,0,3,2.73,0,Uued Uudised,https://uueduudised.ee/uudis/maailm/prantsusmaa-elab-terrorilainel-politsei-vottis-end-muuseumisse-sulgenud-relvis-mehe-kinni/
183,0,5,2.73,0,Telegram,https://www.telegram.ee/maailm/egiptus-keelustas-neli-islamistlikku-telekanalit
1139,15,16,2.72,83,Telegram,https://www.telegram.ee/arvamus/madis-masing-valimistel-on-ka-kolmas-voimalus
1730,10,37,2.72,46,Telegram,https://www.telegram.ee/toit-ja-tervis/ostrogeenasendusravist-loobumine-on-tapnud-kumneid-tuhandeid-nais
993,13,14,2.72,45,Telegram,https://www.telegram.ee/eesti/konverentside-sari-uue-uhiskonna-loomine-jatkab-uute-susteemide-loomise-teemadel
808,7,15,2.72,39,Delfi,https://www.delfi.ee/news/paevauudised/krimi/fotod-ule-nadala-kadunud-olnud-marjuline-jevgenia-leiti-elusana-politsei-see-juhtum-on-toeline-ime?id=90748821
552,8,7,2.72,31,Telegram,https://www.telegram.ee/maailm/kodutu-programmeerija-esimene-rakendus-nagi-ilmavalgust
662,5,13,2.72,28,Uued Uudised,https://uueduudised.ee/arvamus/soolise-vordoiguslikkuse-seadus-ei-pohine-uuringutel-vaid-oletusel-et-naistele-tehakse-nagunii-liiga/
736,4,16,2.72,27,Telegram,https://www.telegram.ee/maailm/ecuadori-president-riiki-peaks-juhtima-inimesed-mitte-kapitalistlikud-turannid
699,15,4,2.72,23,Uued Uudised,https://uueduudised.ee/arvamus/intervjuu/ministrikandidaat-raul-siem-teema-kas-e-haaletamine-on-kontrollitav-turvaline-ja-labipaistev-ei-ole-mingilgi-moel-laualt-maas/
552,1,14,2.72,16,Delfi,https://www.delfi.ee/news/paevauudised/usavalimised2020/trump-lubas-koige-suureparasemat-majandusaastat-usa-ajaloos-aga-bideni-sonul-on-tal-aeg-kohvrid-pakkida?id=91556849
257,4,3,2.72,14,Delfi,https://www.delfi.ee/news/paevauudised/eesti/sotsiaaldemokraadid-eurorahade-jagamisel-tuleb-arvestada-piirkondlike-eriparadega?id=91168727
367,2,8,2.72,12,Uued Uudised,https://uueduudised.ee/uudis/maailm/koroonaviirus-paneb-kaalule-euroopa-liidu-tuleviku/
184,0,5,2.72,12,Uued Uudised,https://uueduudised.ee/uudis/maailm/austria-uus-seinast-seina-valitsus-kavandab-islamirattide-keeldu/
294,3,5,2.72,9,Uued Uudised,https://uueduudised.ee/arvamus/kalle-grunthal-president-kaljulaidi-infooperatsioon/
147,2,2,2.72,8,Uued Uudised,https://uueduudised.ee/arvamus/repliik-terve-eesti-hoidis-hinge-kinni-ega-see-jalle-plagiaat-ei-ole/
331,2,7,2.72,8,Delfi,https://www.delfi.ee/news/paevauudised/eesti/graafik-maske-mitte-kasutavad-inimesed-pohjendavad-seda-ebamugavuse-ja-usuga-et-need-on-kasutud?id=91785095
257,3,4,2.72,8,Uued Uudised,https://uueduudised.ee/majandus/hadine-monstrum-nimega-rail-baltic-sai-veel-uhe-negatiivse-maksumushinnangu/
184,4,1,2.72,6,Uued Uudised,https://uueduudised.ee/uudis/eesti/anti-poolamets-isamaa-osad-poliitikud-veavad-ninapidi-nii-oma-erakonda-koalitsioonikaaslasi-kui-ka-valijaid/
184,1,4,2.72,6,Uued Uudised,https://uueduudised.ee/uudis/eesti/kes-on-tegelikult-putini-sober-kaljulaidi-lahenemine-putinile-tekitab-kusimusi/
257,4,3,2.72,6,Uued Uudised,https://uueduudised.ee/arvamus/repliik/seadusest-pohiseadusliku-riive-otsijatel-tuleks-alustada-selle-vastavusest-preambuli-pohimotetele/
184,1,4,2.72,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/terviseameti-spetsialist-hoia-app-on-sedavord-privaatne-et-selle-tegelikku-moju-on-lausa-raske-hinnata?id=91739365
147,1,3,2.72,5,Uued Uudised,https://uueduudised.ee/majandus/valitsus-leevendab-ettevotetele-kredex-i-kriisimeetmete-tingimusi-raul-siemi-sonul-on-eesmark-anda-ettevotetele-laene-ja-kaendusi-kiiresti-ja-soodsalt/
184,0,5,2.72,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/valitsus-pikendas-karantiini-reguleeriva-korralduse-kehtivust?id=91193301
184,3,2,2.72,5,Uued Uudised,https://uueduudised.ee/uudis/maailm/britid-el-tahab-et-me-alluks-nende-reeglitele-kuigi-me-pole-enam-klubi-liikmed/
515,4,10,2.72,5,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/helsingin-sanomat-soome-teadlane-pohjendab-uues-teoorias-auke-parvlaev-estonia-keres-visiiri-lookidega-vastu-selle-kulge?id=91673369
294,4,4,2.72,3,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/saksa-telekanal-eesti-metsade-lageraie-teeb-kahju-aga-juhindub-taastuvenergia-eesmarkidest?id=91318415
184,1,4,2.72,3,Telegram,https://www.telegram.ee/teadus-ja-tulevik/kas-florese-inimene-oli-omaette-liik
147,0,4,2.72,2,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/rootsis-tuli-oopaevaga-juurde-enam-kui-600-koroonaviirusse-nakatunut-latis-ja-soomes-on-olukord-oluliselt-parem?id=90028527
147,0,4,2.72,0,Delfi,https://www.delfi.ee/news/paevauudised/eesti/politsei-otsib-parnus-kadunud-25-aastast-jakot?id=90510943
1145,16,15,2.71,65,Telegram,https://www.telegram.ee/teadus-ja-tulevik/ekraanide-lummuses-ehk-miks-steve-jobs-oma-lastele-ipad-i-kasutamise-keelas
1216,10,23,2.71,52,Telegram,https://www.telegram.ee/maailm/miks-on-luhem-toopaev-hea-nii-tooandjale-tootajale-kui-ka-kogu-uhiskonnale
628,4,13,2.71,30,Telegram,https://www.telegram.ee/eesti/kas-sundinud-on-uus-baaside-leping
590,10,6,2.71,29,Uued Uudised,https://uueduudised.ee/uudis/maailm/massimigratsiooni-soosimine-ei-ole-hea-kellelegi-aafriklased-peavad-onnelikuks-saama-aafrikas/
369,0,10,2.71,22,Uued Uudised,https://uueduudised.ee/uudis/eesti/pankurite-huve-esindav-reformierakond-jatkab-rahvalt-heakskiidu-saanud-pensionireformi-vastu-sodimist/
406,3,8,2.71,17,Telegram,https://www.telegram.ee/maailm/poola-valitsusel-on-nuud-seadusega-oigus-meediat-vaigistada
553,6,9,2.71,16,Uued Uudised,https://uueduudised.ee/uudis/eesti/ettevotja-viktor-siilats-9-aasta-eest-kumme-aastat-ametis-olnud-kantsler-ei-ole-sugugi-mitte-nii-kerge-saak-et-seda-palja-kaega-votta/
369,4,6,2.71,15,Uued Uudised,https://uueduudised.ee/uudis/maailm/ameerika-ei-saa-esimest-homopresidenti-pete-buttigieg-loobub-valgesse-majja-purgimast/
442,4,8,2.71,11,Telegram,https://www.telegram.ee/maailm/zimbabwe-on-pankrotis-valitsuse-arvel-oli-217-dollarit
221,2,4,2.71,11,Uued Uudised,https://uueduudised.ee/uudis/homne-konekoosolek-toompea-lossi-ees-jaetakse-koroonaviiruse-levimise-tottu-ara/
258,6,1,2.71,6,Telegram,https://www.telegram.ee/eesti/euroopa-komisjon-sunnib-eestit-haldusreformi-ara-tegema
258,2,5,2.71,6,Uued Uudised,https://uueduudised.ee/majandus/ukrainlaste-probleem-ei-kao-jargmised-kapriisitsejad-on-jarjekorras/
295,1,7,2.71,5,Uued Uudised,https://uueduudised.ee/uudis/maailm/rooma-paavst-kulvab-maailmas-segadust/
258,3,4,2.71,5,Telegram,https://www.telegram.ee/maailm/obama-kaitses-demagoogilises-kones-jalitusriiki
295,5,3,2.71,4,Uued Uudised,https://uueduudised.ee/uudis/maailm/sotimaal-peetakse-joleduseks-ja-vihakuriteoks-uhkust-polisrahva-nahavarvi-ule/
221,3,3,2.71,2,Uued Uudised,https://uueduudised.ee/uudis/maailm/saksamaa-andis-teada-et-ei-lase-kremli-gaasilutti-suust/
258,6,1,2.71,2,Uued Uudised,https://uueduudised.ee/uudis/maailm/usa-esindajatekoja-liikmed-kusivad-justiitsministrilt-aru-voimalike-valimispettuste-uurimise-kohta/
258,2,5,2.71,2,Uued Uudised,https://uueduudised.ee/uudis/reformierakond-mangib-kranichi-kaasuses-taas-aegumise-peale/
221,3,3,2.71,2,Telegram,https://www.telegram.ee/eesti/eurosaadikud-nouavad-kallase-tagasiastumist
295,0,8,2.71,0,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/tunnistaja-navalnoi-karjus-valust?id=90792391
1479,14,26,2.7,65,Uued Uudised,https://uueduudised.ee/arvamus/ainult-rahvuslus-saab-olla-uhendav-luli-ekre-muutmisel-massi-ja-peaministriparteiks/
1371,9,28,2.7,63,Telegram,https://www.telegram.ee/maailm/maailma-vaeseim-president-jose-mujica-jaa-iseendaks-ja-austa-teiste-oigust-olla-vaba
481,5,8,2.7,22,Telegram,https://www.telegram.ee/eesti/pressinoukogu-paevaleht-eksis-ja
259,5,2,2.7,21,Telegram,https://www.telegram.ee/eesti/lasteombudsman-lapsel-peab-olema-koolis-hea-olla
742,13,7,2.7,21,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/soomes-algab-uus-kooliaasta-helsingi-kalasatama-koolis-opib-osa-opilasi-voimlas-taiskasvanud-hoiavad-uksteisest-eemale?id=90721641
407,3,8,2.7,16,Uued Uudised,https://uueduudised.ee/uudis/eesti/oigusabiburoo-ukrainlased-asutasid-eestis-ettevotted-ning-petsid-toole-kutsutud-kaasmaalasi/
370,8,2,2.7,16,Delfi,https://www.delfi.ee/news/paevauudised/eesti/reps-etv-s-volgnen-koikidele-televaatajatele-vabanduse?id=91712421
445,1,11,2.7,16,Telegram,https://www.telegram.ee/maailm/india-kohus-iga-seksinud-paar-on-tehniliselt-vottes-abielus
296,6,2,2.7,14,Delfi,https://www.delfi.ee/news/paevauudised/eesti/isamaa-raagib-koalitsioonilepingule-vastu-parempoolsete-manifest-teeb-rahvahaaletuse-idee-maatasa?id=90530843
370,4,6,2.7,14,Uued Uudised,https://uueduudised.ee/uudis/eesti/abdul-turay-kritiseerib-blm-i-uritusi-reformar-gaspar-shabad-utleb-et-too-ei-tea-mustade-voitlusest-midagi/
222,1,5,2.7,13,Telegram,https://www.telegram.ee/teadus-ja-tulevik/jurassic-park-voib-saada-toelisuseks
481,4,9,2.7,13,Telegram,https://www.telegram.ee/maailm/hiina-ja-venemaa-astuvad-samme-usa-dollari-vastu
296,5,3,2.7,12,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-kaitsevae-akadeemias-loppes-staabiohvitseride-sojaline-baaskursus?id=90743097
518,7,7,2.7,12,Telegram,https://www.telegram.ee/eesti/leiti-tuhande-aasta-vanune-hobeaare
703,14,5,2.7,12,Telegram,https://www.telegram.ee/maavaline/nasa-projekt-kas-ajahupe-on-voimalik
185,2,3,2.7,11,Uued Uudised,https://uueduudised.ee/uudis/maailm/migratsiooni-karm-pale-riigid-ei-suuda-ise-oma-lahkujaid-talitseda/
259,4,3,2.7,11,Delfi,https://www.delfi.ee/news/paevauudised/eesti/aas-loodetavasti-ennetab-osaline-toojoukulude-huvitamine-merendussektori-koondamisi?id=91202437
222,2,4,2.7,10,Uued Uudised,https://uueduudised.ee/uudis/maailm/washington-post-moodukamad-demokraadid-suudistavad-vasakpoolseid/
185,1,4,2.7,10,Uued Uudised,https://uueduudised.ee/uudis/eesti/sisejulgeoleku-eksperdi-jaoks-tuli-kaitseministeeriumi-vastasseis-kriisireservi-suhtes-ullatusena/
1110,0,30,2.7,10,Delfi,https://www.delfi.ee/news/paevauudised/eesti/graafik-oopaevaga-tuvastati-384-nakatunut-haiglaravi-vajavate-inimeste-arv-tousis-rekordilisele-tasemele?id=91772757
333,4,5,2.7,9,Uued Uudised,https://uueduudised.ee/uudis/maailm/tuntud-kolumnist-hoiatab-kliimaaarmusluse-eest-ja-todeb-et-just-inimene-on-maa-eriliseks-muutnud/
407,2,9,2.7,8,Telegram,https://www.telegram.ee/nwo/uudis-et-putin-avaldab-seni-varjatud-911-satelliitfotod-ei-vasta-toele
259,2,5,2.7,7,Uued Uudised,https://uueduudised.ee/uudis/maailm/madjarid-hoiatavad-uue-randelaine-eest-migrandid-kavatsevad-tormi-joosta-ka-nende-suhtes-ebasobralikule-ungarile/
371,1,9,2.7,7,Uued Uudised,https://uueduudised.ee/uudis/maailm/utrechti-dzihadistid-on-seotud-ruhmitusega-kalifaatstaat/
148,1,3,2.7,7,Telegram,https://www.telegram.ee/teadus-ja-tulevik/targad-aknad-saastavad-energiat
222,2,4,2.7,7,Delfi,https://www.delfi.ee/news/paevauudised/eesti/sisekaitseakadeemias-koolitusel-kainul-diagnoositi-koroonaviirus-koolis-uued-meetmed-maskid-on-homsest-kohustuslikud?id=90917779
111,1,2,2.7,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/foto-president-kaljulaid-kohtus-portugali-kaitseministriga?id=91191307
370,3,7,2.7,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tartu-ulikooli-uuring-piirangute-jatkuv-leevendamine-on-pohjendatud-sest-koroonaviiruse-levik-on-kontrolli-all?id=90046251
185,0,5,2.7,4,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/arstid-navalnoil-on-raske-murgistus?id=90796695
148,3,1,2.7,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/eesti-tegi-ettepanekud-eli-kriisimeetmete-uhtlustamiseks?id=90928383
259,6,1,2.7,3,Telegram,https://www.telegram.ee/maavaline/moorei-seaduse-jargi-ei-arenenud-elu-maal
222,6,0,2.7,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/terviseameti-juht-me-testime-liiga-vahe-et-naha-tegelikku-pilti-viiruse-levikust?id=91503221
